trip_id,rated_user_id,rated_role,score
8c94bc27-e9d6-42aa-95df-16b615e2f722,9db88e80-6a44-4430-b307-494694355bcb,driver,5
8c94bc27-e9d6-42aa-95df-16b615e2f722,c8bbf470-efb2-40c7-be1b-1e6a320fe008,shipper,4
8c94bc27-e9d6-42aa-95df-16b615e2f722,894888f1-c248-403f-aca9-cddaac265db4,driver,5
8c94bc27-e9d6-42aa-95df-16b615e2f722,c8bbf470-efb2-40c7-be1b-1e6a320fe008,shipper,5
8c94bc27-e9d6-42aa-95df-16b615e2f722,7a135a62-fc87-4ff4-aa59-1019fc6df31e,driver,5
8c94bc27-e9d6-42aa-95df-16b615e2f722,c8bbf470-efb2-40c7-be1b-1e6a320fe008,shipper,5
8c94bc27-e9d6-42aa-95df-16b615e2f722,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,driver,4
8c94bc27-e9d6-42aa-95df-16b615e2f722,c8bbf470-efb2-40c7-be1b-1e6a320fe008,shipper,5
674420e8-caba-4dcf-a265-9cc8a6706087,0790fa20-df4f-43aa-b491-56eb44a3e0b6,driver,5
674420e8-caba-4dcf-a265-9cc8a6706087,92e19202-5496-4c1a-888a-7756e046137d,shipper,5
674420e8-caba-4dcf-a265-9cc8a6706087,66e7f631-029c-4810-92a9-8026854edd3f,driver,4
674420e8-caba-4dcf-a265-9cc8a6706087,92e19202-5496-4c1a-888a-7756e046137d,shipper,5
674420e8-caba-4dcf-a265-9cc8a6706087,0f7a5a1e-c1b1-4db5-b7bc-22c0b78c5171,driver,5
674420e8-caba-4dcf-a265-9cc8a6706087,92e19202-5496-4c1a-888a-7756e046137d,shipper,5
674420e8-caba-4dcf-a265-9cc8a6706087,d265c88a-1052-4bc1-b426-bc9a3e77f666,driver,5
674420e8-caba-4dcf-a265-9cc8a6706087,92e19202-5496-4c1a-888a-7756e046137d,shipper,5
9c6a4c64-13f7-4494-b94a-096a8f8239cd,6be0475c-e19c-4d4f-aced-f1b613d87548,driver,4
9c6a4c64-13f7-4494-b94a-096a8f8239cd,7c630bbd-af23-4a3d-8f02-0a0c15560199,shipper,5
9c6a4c64-13f7-4494-b94a-096a8f8239cd,ca72bc65-aac8-4954-8b12-0a27325a1ce7,driver,3
9c6a4c64-13f7-4494-b94a-096a8f8239cd,7c630bbd-af23-4a3d-8f02-0a0c15560199,shipper,5
9c6a4c64-13f7-4494-b94a-096a8f8239cd,aecd6e72-018b-448f-a8dd-3e84d11fdeea,driver,3
9c6a4c64-13f7-4494-b94a-096a8f8239cd,7c630bbd-af23-4a3d-8f02-0a0c15560199,shipper,3
ac075885-ffc1-415e-8262-9ac3ab8920d3,894888f1-c248-403f-aca9-cddaac265db4,driver,3
ac075885-ffc1-415e-8262-9ac3ab8920d3,78f793c7-edba-4168-bc93-724607d87072,shipper,5
ac075885-ffc1-415e-8262-9ac3ab8920d3,eef8d72c-0ab6-40fa-a165-615edc5821f1,driver,5
ac075885-ffc1-415e-8262-9ac3ab8920d3,78f793c7-edba-4168-bc93-724607d87072,shipper,5
73888c6a-292f-430e-9d8e-c1f5c0933b78,01d788c4-9b57-4add-abf0-739f958b4aa3,driver,5
73888c6a-292f-430e-9d8e-c1f5c0933b78,fba70d70-f9de-456a-be6c-5343ba8cb49d,shipper,4
0d6f4adf-3e21-4428-a96e-c33dbdb47ddb,0aa62c09-bc7a-4951-9708-4a86275ad8c6,driver,5
0d6f4adf-3e21-4428-a96e-c33dbdb47ddb,7a1bf95b-8ddc-4f32-ab6e-622e3c3458c8,shipper,5
0d6f4adf-3e21-4428-a96e-c33dbdb47ddb,eef8d72c-0ab6-40fa-a165-615edc5821f1,driver,5
0d6f4adf-3e21-4428-a96e-c33dbdb47ddb,7a1bf95b-8ddc-4f32-ab6e-622e3c3458c8,shipper,4
5d4eb47a-17e6-4c98-86e9-7a688d962155,a3a4745c-eb66-433a-b40b-557c0883d783,driver,5
5d4eb47a-17e6-4c98-86e9-7a688d962155,3a383b31-c880-407c-a179-71f2a88107fc,shipper,5
10edb9e5-ad11-44a1-96d9-a1a71c87a881,0aa62c09-bc7a-4951-9708-4a86275ad8c6,driver,5
10edb9e5-ad11-44a1-96d9-a1a71c87a881,1b352524-fa65-4d40-adc4-c3b6ec9b1862,shipper,5
71eea904-acf6-4e32-8e98-4a6a29144b75,5a546a9f-4ddf-4c19-9b83-d659726fc137,driver,5
71eea904-acf6-4e32-8e98-4a6a29144b75,1194059e-ad07-4b75-b221-99930a47c946,shipper,3
71eea904-acf6-4e32-8e98-4a6a29144b75,0790fa20-df4f-43aa-b491-56eb44a3e0b6,driver,5
71eea904-acf6-4e32-8e98-4a6a29144b75,1194059e-ad07-4b75-b221-99930a47c946,shipper,5
59526136-dd01-407f-88c0-10af9f28d959,6be0475c-e19c-4d4f-aced-f1b613d87548,driver,4
59526136-dd01-407f-88c0-10af9f28d959,ed3c6913-661a-400f-87c9-22d1a8634477,shipper,4
59526136-dd01-407f-88c0-10af9f28d959,8462dc55-59d5-47f4-8209-5f47c6bf99ca,driver,4
59526136-dd01-407f-88c0-10af9f28d959,ed3c6913-661a-400f-87c9-22d1a8634477,shipper,5
e54ee320-8699-4dce-b6e5-d2ea075ebb94,0f6665ac-5ddd-43a7-a9a3-d15d46cfbc97,driver,4
e54ee320-8699-4dce-b6e5-d2ea075ebb94,b5e74178-5094-4f54-a5b6-dee4f5312a44,shipper,5
e54ee320-8699-4dce-b6e5-d2ea075ebb94,26501679-586c-4236-a890-97e1687dc818,driver,5
e54ee320-8699-4dce-b6e5-d2ea075ebb94,b5e74178-5094-4f54-a5b6-dee4f5312a44,shipper,5
5844818b-1964-4775-8da1-a2492b1cb5ab,ade5ec49-869b-47d3-b852-1a9ceedbe841,driver,5
5844818b-1964-4775-8da1-a2492b1cb5ab,ea7b654c-22fa-4491-ab89-99c8a8867ddd,shipper,5
5844818b-1964-4775-8da1-a2492b1cb5ab,a3a4745c-eb66-433a-b40b-557c0883d783,driver,2
5844818b-1964-4775-8da1-a2492b1cb5ab,ea7b654c-22fa-4491-ab89-99c8a8867ddd,shipper,5
274af928-193a-4a29-9690-dcff6b21e63d,fc6966be-098b-43a6-a653-1fa3b599e23e,driver,5
274af928-193a-4a29-9690-dcff6b21e63d,2930953b-27e4-4692-aa41-b73cd590667f,shipper,5
75919410-1534-4238-9620-b373304a3fcc,4642a367-13ec-46f2-8b42-2a9b0cdc2ab5,driver,5
75919410-1534-4238-9620-b373304a3fcc,dd1f7c85-51f1-402e-b9f6-ab2f6e4865ba,shipper,5
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,6478d1df-2c1f-4f3c-aa1e-03fde769c1f7,driver,5
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,02d4af4d-e57b-4f53-8059-c97db89848cb,shipper,5
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,7d45adbe-75c3-4cdd-bd1c-4b311c5baaab,driver,5
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,02d4af4d-e57b-4f53-8059-c97db89848cb,shipper,3
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,b05b01d0-a319-4a48-8fe3-e2a08529ea69,driver,4
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,02d4af4d-e57b-4f53-8059-c97db89848cb,shipper,5
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,f9bb1bc7-b852-4cb0-9053-42f9f3eea8bc,driver,4
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,02d4af4d-e57b-4f53-8059-c97db89848cb,shipper,5
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,3fc6f138-6045-4882-8a16-2692f69d4228,driver,4
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,02d4af4d-e57b-4f53-8059-c97db89848cb,shipper,5
b5770f46-d8cc-492d-9d54-066789f6e6e1,fc6966be-098b-43a6-a653-1fa3b599e23e,driver,3
b5770f46-d8cc-492d-9d54-066789f6e6e1,7903a62d-e2f1-48b8-bc62-790ba1775f27,shipper,4
d51860c8-bb87-4660-8fba-1a925529dce4,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,driver,4
d51860c8-bb87-4660-8fba-1a925529dce4,a42fbc97-be1c-48df-ae6c-fc57046f0193,shipper,5
ea0cfd76-5a8f-44e1-bb60-e2d5f8318931,083442ef-2844-4bf4-90c7-0a4c51e16ed0,driver,5
ea0cfd76-5a8f-44e1-bb60-e2d5f8318931,a4d7443f-33e7-4c22-90f9-c5b01ea5324f,shipper,5
ea0cfd76-5a8f-44e1-bb60-e2d5f8318931,8b1e91b6-790d-4773-851a-de018a249cec,driver,3
ea0cfd76-5a8f-44e1-bb60-e2d5f8318931,a4d7443f-33e7-4c22-90f9-c5b01ea5324f,shipper,5
ea0cfd76-5a8f-44e1-bb60-e2d5f8318931,2d28751d-70ba-4487-82d5-095cea62b22f,driver,5
ea0cfd76-5a8f-44e1-bb60-e2d5f8318931,a4d7443f-33e7-4c22-90f9-c5b01ea5324f,shipper,5
13006d07-1049-400c-9658-ecdeab22e0e4,6d65ee0b-0d87-4816-9b43-1e74af2b76bd,driver,5
13006d07-1049-400c-9658-ecdeab22e0e4,4752ae33-8c47-40e1-be3b-c97c51f20f83,shipper,5
13006d07-1049-400c-9658-ecdeab22e0e4,7d45adbe-75c3-4cdd-bd1c-4b311c5baaab,driver,5
13006d07-1049-400c-9658-ecdeab22e0e4,4752ae33-8c47-40e1-be3b-c97c51f20f83,shipper,4
3bcd654c-16f8-4c4b-87c9-bc59d6b7161b,18302a3a-1801-411a-8579-869b4ba4edff,driver,4
3bcd654c-16f8-4c4b-87c9-bc59d6b7161b,e24e0399-77b3-4126-a9a4-9e3346694f8c,shipper,5
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,0790fa20-df4f-43aa-b491-56eb44a3e0b6,driver,5
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,525431da-6745-4372-91f8-b6b5e6a5e8a4,shipper,4
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,f90f6baa-4c59-416d-9cdd-708265156686,driver,5
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,525431da-6745-4372-91f8-b6b5e6a5e8a4,shipper,5
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,4642a367-13ec-46f2-8b42-2a9b0cdc2ab5,driver,5
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,525431da-6745-4372-91f8-b6b5e6a5e8a4,shipper,5
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,9db88e80-6a44-4430-b307-494694355bcb,driver,5
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,525431da-6745-4372-91f8-b6b5e6a5e8a4,shipper,4
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,26501679-586c-4236-a890-97e1687dc818,driver,5
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,525431da-6745-4372-91f8-b6b5e6a5e8a4,shipper,5
9a829149-d5c7-45bf-a930-e4a81d5c99a6,ade5ec49-869b-47d3-b852-1a9ceedbe841,driver,5
9a829149-d5c7-45bf-a930-e4a81d5c99a6,1df22eb2-3e77-4d5f-a4d8-61939e8ab175,shipper,4
a816b5f2-3dda-4348-8a25-ccfe47ac7f9a,a3a4745c-eb66-433a-b40b-557c0883d783,driver,4
a816b5f2-3dda-4348-8a25-ccfe47ac7f9a,3a383b31-c880-407c-a179-71f2a88107fc,shipper,4
a816b5f2-3dda-4348-8a25-ccfe47ac7f9a,6478d1df-2c1f-4f3c-aa1e-03fde769c1f7,driver,5
a816b5f2-3dda-4348-8a25-ccfe47ac7f9a,3a383b31-c880-407c-a179-71f2a88107fc,shipper,5
9ae4bb85-d4d2-4ce1-83f1-ec7afbc25aee,837cfbee-afbc-4408-b0d4-a3037b7f109f,driver,4
9ae4bb85-d4d2-4ce1-83f1-ec7afbc25aee,7903a62d-e2f1-48b8-bc62-790ba1775f27,shipper,5
32c929c4-a1b1-456a-ba09-e2f70b65052d,1f148489-0bcb-4470-8354-42eed5c4f971,driver,5
32c929c4-a1b1-456a-ba09-e2f70b65052d,b926056f-973d-43f1-8e47-87fa4b016be1,shipper,5
82638594-d67c-4d42-8b30-2bdf4eb7a3c6,0f7a5a1e-c1b1-4db5-b7bc-22c0b78c5171,driver,5
82638594-d67c-4d42-8b30-2bdf4eb7a3c6,ea7b654c-22fa-4491-ab89-99c8a8867ddd,shipper,5
44629133-2092-4af1-86e8-df684e57111c,a3a4745c-eb66-433a-b40b-557c0883d783,driver,5
44629133-2092-4af1-86e8-df684e57111c,05bca4d0-e57e-4319-9aad-09bd603ef17a,shipper,5
44629133-2092-4af1-86e8-df684e57111c,26501679-586c-4236-a890-97e1687dc818,driver,4
44629133-2092-4af1-86e8-df684e57111c,05bca4d0-e57e-4319-9aad-09bd603ef17a,shipper,4
84342ace-9650-4096-8543-371c1e49ba5b,0b6812d6-5270-4d50-bba5-1cd2f77ebe2e,driver,4
84342ace-9650-4096-8543-371c1e49ba5b,bfdb26b1-0506-4a6c-9fb9-f9174984b376,shipper,4
19264eab-4e8d-452b-ab86-11b39cb6040d,f9bb1bc7-b852-4cb0-9053-42f9f3eea8bc,driver,5
19264eab-4e8d-452b-ab86-11b39cb6040d,f8faa4bb-04fd-4ec5-9883-6c1407b37cfa,shipper,5
19264eab-4e8d-452b-ab86-11b39cb6040d,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,driver,5
19264eab-4e8d-452b-ab86-11b39cb6040d,f8faa4bb-04fd-4ec5-9883-6c1407b37cfa,shipper,5
19264eab-4e8d-452b-ab86-11b39cb6040d,310f7ff6-c724-4278-b409-74d1ab8bf019,driver,5
19264eab-4e8d-452b-ab86-11b39cb6040d,f8faa4bb-04fd-4ec5-9883-6c1407b37cfa,shipper,5
19264eab-4e8d-452b-ab86-11b39cb6040d,26501679-586c-4236-a890-97e1687dc818,driver,5
19264eab-4e8d-452b-ab86-11b39cb6040d,f8faa4bb-04fd-4ec5-9883-6c1407b37cfa,shipper,4
19264eab-4e8d-452b-ab86-11b39cb6040d,0eefecd2-5b8c-4f61-ae34-838b16b53659,driver,5
19264eab-4e8d-452b-ab86-11b39cb6040d,f8faa4bb-04fd-4ec5-9883-6c1407b37cfa,shipper,3
cd080358-81fd-4521-a27e-c4e88f2c3c5a,aecd6e72-018b-448f-a8dd-3e84d11fdeea,driver,5
cd080358-81fd-4521-a27e-c4e88f2c3c5a,579cb585-d846-49eb-bef7-e51402810c4e,shipper,4
cd080358-81fd-4521-a27e-c4e88f2c3c5a,ade5ec49-869b-47d3-b852-1a9ceedbe841,driver,5
cd080358-81fd-4521-a27e-c4e88f2c3c5a,579cb585-d846-49eb-bef7-e51402810c4e,shipper,5
6b645959-79bb-4a54-8bc6-fc33b2c1d329,0f7a5a1e-c1b1-4db5-b7bc-22c0b78c5171,driver,5
6b645959-79bb-4a54-8bc6-fc33b2c1d329,e169fa46-6e01-440e-ab14-ed43e429e760,shipper,5
2d764ab1-5ef9-4299-9674-6b4b183675e1,a3a4745c-eb66-433a-b40b-557c0883d783,driver,5
2d764ab1-5ef9-4299-9674-6b4b183675e1,96e0997f-71e3-49bb-9385-df9a5edbd8ec,shipper,5
466bca09-9c54-487b-b663-7722db942e65,3fc6f138-6045-4882-8a16-2692f69d4228,driver,5
466bca09-9c54-487b-b663-7722db942e65,c8bbf470-efb2-40c7-be1b-1e6a320fe008,shipper,5
ea77a459-eee2-4962-bbc7-d811e535f4e4,6be0475c-e19c-4d4f-aced-f1b613d87548,driver,5
ea77a459-eee2-4962-bbc7-d811e535f4e4,7df0e7bd-66eb-4857-822c-477a50884ecd,shipper,5
12bbacba-41b8-4980-8799-da3eda3a3dda,4642a367-13ec-46f2-8b42-2a9b0cdc2ab5,driver,5
12bbacba-41b8-4980-8799-da3eda3a3dda,2930953b-27e4-4692-aa41-b73cd590667f,shipper,5
12bbacba-41b8-4980-8799-da3eda3a3dda,18302a3a-1801-411a-8579-869b4ba4edff,driver,5
12bbacba-41b8-4980-8799-da3eda3a3dda,2930953b-27e4-4692-aa41-b73cd590667f,shipper,5
08f226b7-5546-4fcc-a1a9-1c78335a6ceb,3cb3181a-1d19-4827-b8eb-3faba1e231e3,driver,4
08f226b7-5546-4fcc-a1a9-1c78335a6ceb,7c630bbd-af23-4a3d-8f02-0a0c15560199,shipper,4
08f226b7-5546-4fcc-a1a9-1c78335a6ceb,66e7f631-029c-4810-92a9-8026854edd3f,driver,5
08f226b7-5546-4fcc-a1a9-1c78335a6ceb,7c630bbd-af23-4a3d-8f02-0a0c15560199,shipper,5
a2b8f05a-4482-44e3-9aad-6005ce29f686,d265c88a-1052-4bc1-b426-bc9a3e77f666,driver,5
a2b8f05a-4482-44e3-9aad-6005ce29f686,b2b0a972-c4f2-4d48-a3d6-f519bdb65e2d,shipper,5
fff854ad-93a2-4909-871d-d071daa5a577,2d28751d-70ba-4487-82d5-095cea62b22f,driver,5
fff854ad-93a2-4909-871d-d071daa5a577,9e263c2e-2cf7-44cd-81e5-75a0252945a1,shipper,4
fff854ad-93a2-4909-871d-d071daa5a577,6478d1df-2c1f-4f3c-aa1e-03fde769c1f7,driver,5
fff854ad-93a2-4909-871d-d071daa5a577,9e263c2e-2cf7-44cd-81e5-75a0252945a1,shipper,5
fff854ad-93a2-4909-871d-d071daa5a577,083714ac-54b3-4d64-bc00-704dc355b5f8,driver,5
fff854ad-93a2-4909-871d-d071daa5a577,9e263c2e-2cf7-44cd-81e5-75a0252945a1,shipper,3
fff854ad-93a2-4909-871d-d071daa5a577,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,driver,5
fff854ad-93a2-4909-871d-d071daa5a577,9e263c2e-2cf7-44cd-81e5-75a0252945a1,shipper,5
fff854ad-93a2-4909-871d-d071daa5a577,7d45adbe-75c3-4cdd-bd1c-4b311c5baaab,driver,4
fff854ad-93a2-4909-871d-d071daa5a577,9e263c2e-2cf7-44cd-81e5-75a0252945a1,shipper,4
5ef4fe5a-cd4c-4188-bf8b-eb3c070dd18e,be09b6f7-4efa-4ac9-b363-71f395b927fa,driver,5
5ef4fe5a-cd4c-4188-bf8b-eb3c070dd18e,b926056f-973d-43f1-8e47-87fa4b016be1,shipper,4
5ef4fe5a-cd4c-4188-bf8b-eb3c070dd18e,463a85e7-e033-4bec-a267-bfa7aa85640d,driver,5
5ef4fe5a-cd4c-4188-bf8b-eb3c070dd18e,b926056f-973d-43f1-8e47-87fa4b016be1,shipper,3
5ef4fe5a-cd4c-4188-bf8b-eb3c070dd18e,894888f1-c248-403f-aca9-cddaac265db4,driver,5
5ef4fe5a-cd4c-4188-bf8b-eb3c070dd18e,b926056f-973d-43f1-8e47-87fa4b016be1,shipper,5
5ef4fe5a-cd4c-4188-bf8b-eb3c070dd18e,7d45adbe-75c3-4cdd-bd1c-4b311c5baaab,driver,4
5ef4fe5a-cd4c-4188-bf8b-eb3c070dd18e,b926056f-973d-43f1-8e47-87fa4b016be1,shipper,5
c8248d5d-dd83-4296-b24e-f4c45c3e7769,69dc6351-3e90-4155-9ccd-371b5c0cdbf3,driver,5
c8248d5d-dd83-4296-b24e-f4c45c3e7769,579cb585-d846-49eb-bef7-e51402810c4e,shipper,4
8a888f2a-c372-4367-aa73-a2126669c110,5a546a9f-4ddf-4c19-9b83-d659726fc137,driver,5
8a888f2a-c372-4367-aa73-a2126669c110,b2b0a972-c4f2-4d48-a3d6-f519bdb65e2d,shipper,5
8a888f2a-c372-4367-aa73-a2126669c110,4c8a509f-04a9-4a9e-95f2-50c885ca0979,driver,5
8a888f2a-c372-4367-aa73-a2126669c110,b2b0a972-c4f2-4d48-a3d6-f519bdb65e2d,shipper,5
48e775d4-783a-46e6-8302-81d8c72096d8,aecd6e72-018b-448f-a8dd-3e84d11fdeea,driver,4
48e775d4-783a-46e6-8302-81d8c72096d8,237759a4-ad01-4dd7-b41f-44c926dac557,shipper,5
319629dc-f2fb-483d-bdb9-72cc4afb8029,69dc041e-ef44-4acf-ba8b-2d8da688425f,driver,5
319629dc-f2fb-483d-bdb9-72cc4afb8029,dd1f7c85-51f1-402e-b9f6-ab2f6e4865ba,shipper,5
5bd5d3cb-b1bb-4f66-ad31-de9e1d8177f2,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,driver,5
5bd5d3cb-b1bb-4f66-ad31-de9e1d8177f2,6c310b34-f78a-40ad-b220-742a88107c5c,shipper,5
81e54a32-ac79-4736-8f1c-68a0021aa40e,6be0475c-e19c-4d4f-aced-f1b613d87548,driver,4
81e54a32-ac79-4736-8f1c-68a0021aa40e,4752ae33-8c47-40e1-be3b-c97c51f20f83,shipper,5
81e54a32-ac79-4736-8f1c-68a0021aa40e,01d788c4-9b57-4add-abf0-739f958b4aa3,driver,5
81e54a32-ac79-4736-8f1c-68a0021aa40e,4752ae33-8c47-40e1-be3b-c97c51f20f83,shipper,5
b343eeaa-ed8c-4084-81cc-7dc8fa3a9c0b,463a85e7-e033-4bec-a267-bfa7aa85640d,driver,4
b343eeaa-ed8c-4084-81cc-7dc8fa3a9c0b,ea7b654c-22fa-4491-ab89-99c8a8867ddd,shipper,4
b343eeaa-ed8c-4084-81cc-7dc8fa3a9c0b,0b6812d6-5270-4d50-bba5-1cd2f77ebe2e,driver,4
b343eeaa-ed8c-4084-81cc-7dc8fa3a9c0b,ea7b654c-22fa-4491-ab89-99c8a8867ddd,shipper,5
e663a8b4-33e2-4293-bc09-aaef6f5e5658,0790fa20-df4f-43aa-b491-56eb44a3e0b6,driver,3
e663a8b4-33e2-4293-bc09-aaef6f5e5658,51efcc79-33f3-4355-a328-afb72c842614,shipper,5
c5f174ae-911b-468b-96a2-35dfa2ec4c6a,463a85e7-e033-4bec-a267-bfa7aa85640d,driver,5
c5f174ae-911b-468b-96a2-35dfa2ec4c6a,544105af-97ea-4526-94ec-724000ecf88c,shipper,5
c5f174ae-911b-468b-96a2-35dfa2ec4c6a,3fc247b8-f090-4cea-81a6-9112ffe9f796,driver,5
c5f174ae-911b-468b-96a2-35dfa2ec4c6a,544105af-97ea-4526-94ec-724000ecf88c,shipper,5
c5f174ae-911b-468b-96a2-35dfa2ec4c6a,00d3503e-ffe5-4e26-84be-9007a8a81e4c,driver,4
c5f174ae-911b-468b-96a2-35dfa2ec4c6a,544105af-97ea-4526-94ec-724000ecf88c,shipper,5
e326f019-0b3b-4583-983d-946c43a50870,fc6966be-098b-43a6-a653-1fa3b599e23e,driver,3
e326f019-0b3b-4583-983d-946c43a50870,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,shipper,5
e326f019-0b3b-4583-983d-946c43a50870,2d28751d-70ba-4487-82d5-095cea62b22f,driver,5
e326f019-0b3b-4583-983d-946c43a50870,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,shipper,5
e326f019-0b3b-4583-983d-946c43a50870,be09b6f7-4efa-4ac9-b363-71f395b927fa,driver,5
e326f019-0b3b-4583-983d-946c43a50870,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,shipper,5
8a12cff5-7a24-40b8-a533-0fd45080e27c,00d3503e-ffe5-4e26-84be-9007a8a81e4c,driver,4
8a12cff5-7a24-40b8-a533-0fd45080e27c,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,shipper,3
8a12cff5-7a24-40b8-a533-0fd45080e27c,2d28751d-70ba-4487-82d5-095cea62b22f,driver,5
8a12cff5-7a24-40b8-a533-0fd45080e27c,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,shipper,5
8a12cff5-7a24-40b8-a533-0fd45080e27c,69dc041e-ef44-4acf-ba8b-2d8da688425f,driver,5
8a12cff5-7a24-40b8-a533-0fd45080e27c,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,shipper,5
b817b477-2beb-4306-9bb1-ae641f154627,5a546a9f-4ddf-4c19-9b83-d659726fc137,driver,5
b817b477-2beb-4306-9bb1-ae641f154627,96e0997f-71e3-49bb-9385-df9a5edbd8ec,shipper,5
b817b477-2beb-4306-9bb1-ae641f154627,0eefecd2-5b8c-4f61-ae34-838b16b53659,driver,5
b817b477-2beb-4306-9bb1-ae641f154627,96e0997f-71e3-49bb-9385-df9a5edbd8ec,shipper,5
b817b477-2beb-4306-9bb1-ae641f154627,a2de8edd-b399-484f-8151-3a5ef1d893b0,driver,5
b817b477-2beb-4306-9bb1-ae641f154627,96e0997f-71e3-49bb-9385-df9a5edbd8ec,shipper,3
a79c3787-b43f-4336-800e-82807199a84e,a7a60420-d4d7-48b2-9da8-19504b752bd6,driver,5
a79c3787-b43f-4336-800e-82807199a84e,9a5561af-bb9a-476d-8879-d63051ff2392,shipper,3
a79c3787-b43f-4336-800e-82807199a84e,00d3503e-ffe5-4e26-84be-9007a8a81e4c,driver,5
a79c3787-b43f-4336-800e-82807199a84e,9a5561af-bb9a-476d-8879-d63051ff2392,shipper,5
a79c3787-b43f-4336-800e-82807199a84e,6478d1df-2c1f-4f3c-aa1e-03fde769c1f7,driver,5
a79c3787-b43f-4336-800e-82807199a84e,9a5561af-bb9a-476d-8879-d63051ff2392,shipper,5
a79c3787-b43f-4336-800e-82807199a84e,5a546a9f-4ddf-4c19-9b83-d659726fc137,driver,4
a79c3787-b43f-4336-800e-82807199a84e,9a5561af-bb9a-476d-8879-d63051ff2392,shipper,4
52d7a2f6-a1e8-430e-bc51-dc90dce30517,6d65ee0b-0d87-4816-9b43-1e74af2b76bd,driver,5
52d7a2f6-a1e8-430e-bc51-dc90dce30517,acf70833-a3ac-4efb-bf9f-004b099d3b76,shipper,4
feb14f75-8951-4ad0-8d51-de2afe6f2595,7d45adbe-75c3-4cdd-bd1c-4b311c5baaab,driver,4
feb14f75-8951-4ad0-8d51-de2afe6f2595,2930953b-27e4-4692-aa41-b73cd590667f,shipper,5
feb14f75-8951-4ad0-8d51-de2afe6f2595,ca72bc65-aac8-4954-8b12-0a27325a1ce7,driver,2
feb14f75-8951-4ad0-8d51-de2afe6f2595,2930953b-27e4-4692-aa41-b73cd590667f,shipper,5
6edd17dc-5147-4603-a1f7-6df1b1bfb56f,2d28751d-70ba-4487-82d5-095cea62b22f,driver,5
6edd17dc-5147-4603-a1f7-6df1b1bfb56f,dfe38341-ca49-46d7-ad32-5e3eb2212bc0,shipper,5
6edd17dc-5147-4603-a1f7-6df1b1bfb56f,a7a60420-d4d7-48b2-9da8-19504b752bd6,driver,5
6edd17dc-5147-4603-a1f7-6df1b1bfb56f,dfe38341-ca49-46d7-ad32-5e3eb2212bc0,shipper,5
6edd17dc-5147-4603-a1f7-6df1b1bfb56f,4642a367-13ec-46f2-8b42-2a9b0cdc2ab5,driver,5
6edd17dc-5147-4603-a1f7-6df1b1bfb56f,dfe38341-ca49-46d7-ad32-5e3eb2212bc0,shipper,3
b6c4a2fd-414a-4ca5-8325-bd35dae23808,6be0475c-e19c-4d4f-aced-f1b613d87548,driver,5
b6c4a2fd-414a-4ca5-8325-bd35dae23808,a42fbc97-be1c-48df-ae6c-fc57046f0193,shipper,3
b6c4a2fd-414a-4ca5-8325-bd35dae23808,8b1e91b6-790d-4773-851a-de018a249cec,driver,5
b6c4a2fd-414a-4ca5-8325-bd35dae23808,a42fbc97-be1c-48df-ae6c-fc57046f0193,shipper,5
2bef0bac-306f-42d1-94ec-35595c9a4e5c,aecd6e72-018b-448f-a8dd-3e84d11fdeea,driver,5
2bef0bac-306f-42d1-94ec-35595c9a4e5c,1df22eb2-3e77-4d5f-a4d8-61939e8ab175,shipper,5
2bef0bac-306f-42d1-94ec-35595c9a4e5c,b41f802e-0393-409e-935b-003cfa28c0bd,driver,4
2bef0bac-306f-42d1-94ec-35595c9a4e5c,1df22eb2-3e77-4d5f-a4d8-61939e8ab175,shipper,4
2bef0bac-306f-42d1-94ec-35595c9a4e5c,0790fa20-df4f-43aa-b491-56eb44a3e0b6,driver,5
