id,trip_id,sequence_no,driver_id,hub_from_id,hub_to_id,distance_km,estimated_minutes,avg_speed_kmph,status,started_at,ended_at
465ed0c0-4362-4d5b-b44c-a166ed9219f2,87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,2,b41f802e-0393-409e-935b-003cfa28c0bd,2ddf4880-95a6-4875-857d-f1d095b7fc48,faa81e93-f79d-4d3d-9240-87cdf9df3633,376.4,393.4,49.1,completed,2026-09-07T16:47:49.097343,2026-09-07T23:21:13.940797
21d9f67f-aab7-4a78-8911-5ece235e1571,87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,3,d265c88a-1052-4bc1-b426-bc9a3e77f666,faa81e93-f79d-4d3d-9240-87cdf9df3633,288de4cd-bf1a-4a25-847c-68865d138b36,422.9,817.1,32.4,completed,2026-09-07T23:21:13.940797,2026-09-08T12:58:18.194116
bb72aed5-a670-4cb2-b53d-d7416155f67f,87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,4,be09b6f7-4efa-4ac9-b363-71f395b927fa,288de4cd-bf1a-4a25-847c-68865d138b36,,500.0,984.6,32.8,completed,2026-09-08T12:58:18.194116,2026-09-09T05:22:53.609882
9afa422f-c184-41df-bf05-2fe4a2308922,1e4c3b25-074b-403f-b596-ff3a2f75673c,0,34b71c44-bb25-47df-85ce-03a39fc9ac10,,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,207.7,292.8,45.8,completed,2026-09-03T04:51:20.663179,2026-09-03T09:44:07.136368
759a5346-52a2-4188-9395-d0753f0bbde9,1e4c3b25-074b-403f-b596-ff3a2f75673c,1,bda819c9-5bc1-45c0-b673-47f1f8fc1da8,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,5dbdf32d-78de-4094-b415-861af0ca99a2,540.5,611.7,39.8,completed,2026-09-03T09:44:07.136368,2026-09-03T19:55:51.348560
8040c715-a718-4560-9310-93677bc39edd,1e4c3b25-074b-403f-b596-ff3a2f75673c,2,ade5ec49-869b-47d3-b852-1a9ceedbe841,5dbdf32d-78de-4094-b415-861af0ca99a2,69cc852b-0428-432f-9fd5-25c49064f57d,235.3,291.8,45.7,completed,2026-09-03T19:55:51.348560,2026-09-04T00:47:37.130347
889d9bc1-1931-48ea-8d29-71e96dfa21e5,1e4c3b25-074b-403f-b596-ff3a2f75673c,3,1f148489-0bcb-4470-8354-42eed5c4f971,69cc852b-0428-432f-9fd5-25c49064f57d,,285.8,508.5,36.6,completed,2026-09-04T00:47:37.130347,2026-09-04T09:16:08.324534
db3a5957-e52f-4104-be9e-90bc9c1ccccc,b2e50123-de5a-44da-bf69-57222f81d15b,0,18302a3a-1801-411a-8579-869b4ba4edff,,,505.8,619.4,44.1,completed,2026-09-05T04:51:20.666964,2026-09-05T15:10:44.610985
e6856ed1-568e-44d9-b73a-fadb9d96ea5b,be1ffcc4-c89a-4130-a872-3ac57ed30984,0,eda803f0-7286-45ff-8f75-84584956b46f,,,244.4,363.6,46.2,completed,2026-09-08T22:51:20.668614,2026-09-09T04:54:56.803068
b509a5a5-b6de-4d74-a013-61cd67badb38,1844f8bf-fc8b-4ff9-876e-739eb73d9be3,0,ade5ec49-869b-47d3-b852-1a9ceedbe841,,2ddf4880-95a6-4875-857d-f1d095b7fc48,540.9,768.1,39.0,completed,2026-09-06T06:51:20.670014,2026-09-06T19:39:26.441442
45fc4cdd-1e4f-4039-90e1-47a76803f597,1844f8bf-fc8b-4ff9-876e-739eb73d9be3,1,69dc041e-ef44-4acf-ba8b-2d8da688425f,2ddf4880-95a6-4875-857d-f1d095b7fc48,faa81e93-f79d-4d3d-9240-87cdf9df3633,376.4,495.6,38.8,completed,2026-09-06T19:39:26.441442,2026-09-07T03:55:04.466225
4aa40445-6b71-42c1-bece-45e7c113788a,1844f8bf-fc8b-4ff9-876e-739eb73d9be3,2,26501679-586c-4236-a890-97e1687dc818,faa81e93-f79d-4d3d-9240-87cdf9df3633,,422.9,630.1,41.4,completed,2026-09-07T03:55:04.466225,2026-09-07T14:25:12.768603
879365dc-44f3-4c1a-84f7-291ec4291d64,0d8ea3d3-8554-46f2-8116-2632ee3e050d,0,0f6665ac-5ddd-43a7-a9a3-d15d46cfbc97,,5dbdf32d-78de-4094-b415-861af0ca99a2,235.3,425.4,37.2,completed,2026-09-03T17:51:20.673581,2026-09-04T00:56:43.356409
31571100-29ec-4ee7-8f46-473a02ffc8ec,0d8ea3d3-8554-46f2-8116-2632ee3e050d,1,083442ef-2844-4bf4-90c7-0a4c51e16ed0,5dbdf32d-78de-4094-b415-861af0ca99a2,,540.5,708.9,40.8,completed,2026-09-04T00:56:43.356409,2026-09-04T12:45:39.251983
0fd9d376-375d-47c9-aeb4-3dd458dcb9fd,4dea94c9-2543-402a-bafb-5806fce53a6e,0,40e70bd2-0f4c-4ed4-8b62-55fce5047760,,,120.2,174.6,43.4,completed,2026-09-05T10:51:20.676408,2026-09-05T13:45:56.262377
0099bdb9-c456-4c97-9ac9-53fde9dc04d9,d075ff21-6a3d-49cd-bbb5-15bfaebf994d,0,5a546a9f-4ddf-4c19-9b83-d659726fc137,,faa81e93-f79d-4d3d-9240-87cdf9df3633,422.9,698.6,46.0,completed,2026-09-06T11:51:20.677769,2026-09-06T23:29:56.192745
765ed947-4bc6-4cdb-802a-e7cae7b48f6e,d075ff21-6a3d-49cd-bbb5-15bfaebf994d,1,6478d1df-2c1f-4f3c-aa1e-03fde769c1f7,faa81e93-f79d-4d3d-9240-87cdf9df3633,,376.4,434.5,34.2,completed,2026-09-06T23:29:56.192745,2026-09-07T06:44:25.239610
c6ca65ef-4ce9-413f-878a-4b484b62da1d,67115e93-5a7c-46b3-a59d-95ee9290be1f,0,eef8d72c-0ab6-40fa-a165-615edc5821f1,,,505.8,799.0,42.6,completed,2026-09-07T08:51:20.680483,2026-09-07T22:10:18.796964
299c76c7-5ddf-421c-b010-1d8beebcf033,52be96f7-7532-4b6d-9b75-baaf573ccb7a,0,0eefecd2-5b8c-4f61-ae34-838b16b53659,,5dbdf32d-78de-4094-b415-861af0ca99a2,235.3,322.9,37.7,completed,2026-09-03T05:51:20.682674,2026-09-03T11:14:15.721424
2681853a-01ca-4e4c-876a-34e51de14373,52be96f7-7532-4b6d-9b75-baaf573ccb7a,1,3fc247b8-f090-4cea-81a6-9112ffe9f796,5dbdf32d-78de-4094-b415-861af0ca99a2,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,540.5,910.7,39.1,completed,2026-09-03T11:14:15.721424,2026-09-04T02:24:55.948640
c79bd32e-2662-403b-8fdd-c2b39382022e,52be96f7-7532-4b6d-9b75-baaf573ccb7a,2,26501679-586c-4236-a890-97e1687dc818,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,,207.7,255.9,44.4,completed,2026-09-04T02:24:55.948640,2026-09-04T06:40:48.349736
d847a093-ed4f-47b5-8d69-fef6ea4015fb,25a8e339-0cb9-480d-91bc-abffbfac62ae,0,3cb3181a-1d19-4827-b8eb-3faba1e231e3,,,293.4,404.7,48.8,completed,2026-09-03T00:51:20.685901,2026-09-03T07:36:04.549809
14cb4489-bb83-417d-8b3f-c8e45f69012f,549909c1-8979-4fdd-aac2-7f461c0f1e33,0,837cfbee-afbc-4408-b0d4-a3037b7f109f,,288de4cd-bf1a-4a25-847c-68865d138b36,422.9,585.2,51.3,completed,2026-09-07T03:51:20.687572,2026-09-07T13:36:32.931108
540f3f68-78de-4e89-9e6a-f2134f92fed5,549909c1-8979-4fdd-aac2-7f461c0f1e33,1,9db88e80-6a44-4430-b307-494694355bcb,288de4cd-bf1a-4a25-847c-68865d138b36,,500.0,697.8,49.1,completed,2026-09-07T13:36:32.931108,2026-09-08T01:14:19.712134
8fb82658-0170-4e6b-bb86-c5b4bf5ce400,780a6dcd-1217-417e-bbe0-b2f6461c1fcb,0,f9bb1bc7-b852-4cb0-9053-42f9f3eea8bc,,faa81e93-f79d-4d3d-9240-87cdf9df3633,688.0,1104.0,38.5,completed,2026-09-04T18:51:20.690711,2026-09-05T13:15:22.048280
af2553a8-560c-4a87-b4ef-9e4063e906ef,780a6dcd-1217-417e-bbe0-b2f6461c1fcb,1,1f148489-0bcb-4470-8354-42eed5c4f971,faa81e93-f79d-4d3d-9240-87cdf9df3633,,970.1,1290.9,40.8,completed,2026-09-05T13:15:22.048280,2026-09-06T10:46:18.395472
f7729f10-f546-4d7c-9483-b9c29a7479dc,d36f2b61-6d36-40f2-8d35-48dab0aa5689,0,01d788c4-9b57-4add-abf0-739f958b4aa3,,69cc852b-0428-432f-9fd5-25c49064f57d,235.3,415.5,37.7,completed,2026-09-07T19:51:20.694597,2026-09-08T02:46:48.123883
586c9a88-93d9-479d-886e-62bd4b515aa7,d36f2b61-6d36-40f2-8d35-48dab0aa5689,1,ade5ec49-869b-47d3-b852-1a9ceedbe841,69cc852b-0428-432f-9fd5-25c49064f57d,,285.8,453.8,35.1,completed,2026-09-08T02:46:48.123883,2026-09-08T10:20:36.391512
bef60b28-2a43-44ed-a32e-d61453e963b1,a2f39be4-e344-4f7f-8189-b537f1f2ce0a,0,3fc6f138-6045-4882-8a16-2692f69d4228,,faa81e93-f79d-4d3d-9240-87cdf9df3633,970.1,1289.9,40.8,completed,2026-09-08T00:51:20.697047,2026-09-08T22:21:14.409535
640d58ee-62ee-4fc2-b813-0037b476e737,a2f39be4-e344-4f7f-8189-b537f1f2ce0a,1,eda803f0-7286-45ff-8f75-84584956b46f,faa81e93-f79d-4d3d-9240-87cdf9df3633,,688.0,860.5,45.6,completed,2026-09-08T22:21:14.409535,2026-09-09T12:41:45.085608
2790c0cd-13a0-4b63-9328-c6e1bafe5508,d19b5d8f-c1c9-4368-b481-67762eb41f0f,0,66e7f631-029c-4810-92a9-8026854edd3f,,c2f4b9b4-48ee-4746-958f-6169ba532344,178.1,219.2,41.8,completed,2026-09-03T04:51:20.701016,2026-09-03T08:30:35.158625
4d818a2e-d4fb-4d53-af4e-7caccd0fe985,d19b5d8f-c1c9-4368-b481-67762eb41f0f,1,69dc6351-3e90-4155-9ccd-371b5c0cdbf3,c2f4b9b4-48ee-4746-958f-6169ba532344,9708822b-62d4-4ac2-ae57-f36abd36b0cb,244.4,312.8,51.3,completed,2026-09-03T08:30:35.158625,2026-09-03T13:43:21.835505
7ccf4443-fb1f-422d-9561-a35ffcd1b77e,d19b5d8f-c1c9-4368-b481-67762eb41f0f,2,5a546a9f-4ddf-4c19-9b83-d659726fc137,9708822b-62d4-4ac2-ae57-f36abd36b0cb,,75.3,106.5,42.4,completed,2026-09-03T13:43:21.835505,2026-09-03T15:29:50.317343
64fba162-65cf-441a-9906-ed87ba73fb9b,e9679db3-c267-4596-9780-253cb50a8675,0,69dc6351-3e90-4155-9ccd-371b5c0cdbf3,,faa81e93-f79d-4d3d-9240-87cdf9df3633,376.4,365.1,50.7,completed,2026-09-03T14:51:20.703889,2026-09-03T20:56:27.513595
5e87c6ce-2e9a-443a-a752-d6a0c729bd16,e9679db3-c267-4596-9780-253cb50a8675,1,3cb3181a-1d19-4827-b8eb-3faba1e231e3,faa81e93-f79d-4d3d-9240-87cdf9df3633,288de4cd-bf1a-4a25-847c-68865d138b36,422.9,457.6,45.2,completed,2026-09-03T20:56:27.513595,2026-09-04T04:34:06.263142
77d33706-cad5-40b0-b3a6-7028465d328a,e9679db3-c267-4596-9780-253cb50a8675,2,c787e085-877f-4d78-a2c0-2d7e54816f5c,288de4cd-bf1a-4a25-847c-68865d138b36,,500.0,844.0,43.1,completed,2026-09-04T04:34:06.263142,2026-09-04T18:38:06.758979
c32da0a5-2590-4223-8a6a-4f554ed85b9d,a7d8d00b-0608-4ab1-abe7-af633867e468,0,c787e085-877f-4d78-a2c0-2d7e54816f5c,,faa81e93-f79d-4d3d-9240-87cdf9df3633,688.0,826.9,47.4,completed,2026-09-08T20:51:20.707550,2026-09-09T10:38:15.972872
885ac48b-8711-4f5e-89ec-3573f9ec80bc,a7d8d00b-0608-4ab1-abe7-af633867e468,1,ca72bc65-aac8-4954-8b12-0a27325a1ce7,faa81e93-f79d-4d3d-9240-87cdf9df3633,,970.1,1217.7,45.9,completed,2026-09-09T10:38:15.972872,2026-09-10T06:56:00.332744
aaaba49c-eb36-4993-9428-459032f68f7b,f93331a1-3141-4776-9a77-f9a721302fd8,0,ca72bc65-aac8-4954-8b12-0a27325a1ce7,,,244.4,270.4,48.4,completed,2026-09-07T06:51:20.711082,2026-09-07T11:21:45.150414
9aaa4492-a8bd-4a89-8608-22a07c8641b4,1c76175b-7fa0-4a81-9f78-d02f64ce548a,0,aecd6e72-018b-448f-a8dd-3e84d11fdeea,,,244.4,316.9,40.9,completed,2026-09-06T05:51:20.712619,2026-09-06T11:08:14.742820
b5f61bb2-7e06-4495-8cd4-ecbbe175c0ea,50c4d69d-d5ee-4f4e-8381-a433cd24c86c,0,f0496c8a-1f5c-4cdb-b570-7a6925cd94f7,,,505.8,818.1,39.4,completed,2026-09-04T05:51:20.714778,2026-09-04T19:29:29.616628
e9aa723b-c29e-4797-88aa-c35f60de3eb2,595ce866-3eef-432e-a569-091aad21f02e,0,083714ac-54b3-4d64-bc00-704dc355b5f8,,c2f4b9b4-48ee-4746-958f-6169ba532344,178.1,228.3,51.5,completed,2026-09-03T13:51:20.717062,2026-09-03T17:39:36.210009
31a09d34-ae1c-40dc-b57c-472c6399b012,595ce866-3eef-432e-a569-091aad21f02e,1,5a546a9f-4ddf-4c19-9b83-d659726fc137,c2f4b9b4-48ee-4746-958f-6169ba532344,,244.4,330.6,43.3,completed,2026-09-03T17:39:36.210009,2026-09-03T23:10:09.357753
599bd7c2-7ffa-45a5-9c4e-c3e98d7f73d7,fb7792ae-4885-4454-80b4-6ab894e490f4,0,3cb3181a-1d19-4827-b8eb-3faba1e231e3,,8fba1efa-7c25-4a5b-b271-bb1ac4460664,120.2,202.8,41.8,completed,2026-09-05T08:51:20.719780,2026-09-05T12:14:10.427852
2a7914ea-966a-4cdc-bc88-63ae486dfa37,fb7792ae-4885-4454-80b4-6ab894e490f4,1,f0496c8a-1f5c-4cdb-b570-7a6925cd94f7,8fba1efa-7c25-4a5b-b271-bb1ac4460664,,505.8,1094.3,29.9,completed,2026-09-05T12:14:10.427852,2026-09-06T06:28:28.944687
56bf3faf-503e-4fd2-a525-665c1d943169,1e37dfa4-61f2-48f3-afd7-ea921733f201,0,6d65ee0b-0d87-4816-9b43-1e74af2b76bd,,,505.8,773.4,37.7,completed,2026-09-08T12:51:20.723110,2026-09-09T01:44:43.093645
02fa3f8b-34ea-480d-bc85-0110324441b9,81f92903-ce03-407a-a4d3-1a09892c1532,0,2d28751d-70ba-4487-82d5-095cea62b22f,,9708822b-62d4-4ac2-ae57-f36abd36b0cb,75.3,92.0,46.6,completed,2026-09-04T12:51:20.725275,2026-09-04T14:23:22.687437
d50929ac-daaf-429f-b252-81d3995ec4d6,81f92903-ce03-407a-a4d3-1a09892c1532,1,69dc6351-3e90-4155-9ccd-371b5c0cdbf3,9708822b-62d4-4ac2-ae57-f36abd36b0cb,c2f4b9b4-48ee-4746-958f-6169ba532344,244.4,322.5,45.9,completed,2026-09-04T14:23:22.687437,2026-09-04T19:45:51.225851
3964b474-c75d-4d83-b5c2-5eeaabd08dfc,81f92903-ce03-407a-a4d3-1a09892c1532,2,0eefecd2-5b8c-4f61-ae34-838b16b53659,c2f4b9b4-48ee-4746-958f-6169ba532344,,178.1,228.5,43.4,completed,2026-09-04T19:45:51.225851,2026-09-04T23:34:19.345014
488f9c45-9d62-4300-adb6-92cd1a2b6441,f8bcbba9-c411-461f-888a-9b650305a8aa,0,083714ac-54b3-4d64-bc00-704dc355b5f8,,8fba1efa-7c25-4a5b-b271-bb1ac4460664,505.8,698.3,49.4,completed,2026-09-03T15:51:20.727932,2026-09-04T03:29:41.623503
2a23e13a-32be-4fdd-ae4c-ea51f4637445,f8bcbba9-c411-461f-888a-9b650305a8aa,1,463a85e7-e033-4bec-a267-bfa7aa85640d,8fba1efa-7c25-4a5b-b271-bb1ac4460664,,120.2,146.7,44.5,completed,2026-09-04T03:29:41.623503,2026-09-04T05:56:22.246665
69199c91-3454-4905-9f00-1e7c156e4e51,b63d9db5-4c7d-4487-b3b1-1a5005ad3436,0,f90f6baa-4c59-416d-9cdd-708265156686,,b091d926-3e9c-4a1f-a8da-f30db329106c,232.9,352.8,39.5,completed,2026-09-05T20:51:20.730361,2026-09-06T02:44:08.484227
ac39a766-75c2-466e-9aa5-486455a32c63,b63d9db5-4c7d-4487-b3b1-1a5005ad3436,1,66e7f631-029c-4810-92a9-8026854edd3f,b091d926-3e9c-4a1f-a8da-f30db329106c,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,207.7,268.7,40.6,completed,2026-09-06T02:44:08.484227,2026-09-06T07:12:48.979219
bab06368-3b46-488d-b5cd-07751d34fba9,b63d9db5-4c7d-4487-b3b1-1a5005ad3436,2,66e7f631-029c-4810-92a9-8026854edd3f,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,,540.5,811.4,42.6,completed,2026-09-06T07:12:48.979219,2026-09-06T20:44:15.053978
d67cf141-d1e5-4194-937a-67c411b3d4e0,10f0f415-870f-4a74-97b4-8de611e8a837,0,f9bb1bc7-b852-4cb0-9053-42f9f3eea8bc,,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,207.7,359.1,35.1,completed,2026-09-05T09:51:20.733646,2026-09-05T15:50:24.750247
66f7240e-32ea-437b-ba29-1841ffbfaac2,10f0f415-870f-4a74-97b4-8de611e8a837,1,463a85e7-e033-4bec-a267-bfa7aa85640d,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,5dbdf32d-78de-4094-b415-861af0ca99a2,540.5,1078.3,35.6,completed,2026-09-05T15:50:24.750247,2026-09-06T09:48:45.273661
f438b79c-f038-40ab-ad5b-7148daecc1bf,10f0f415-870f-4a74-97b4-8de611e8a837,2,894888f1-c248-403f-aca9-cddaac265db4,5dbdf32d-78de-4094-b415-861af0ca99a2,69cc852b-0428-432f-9fd5-25c49064f57d,235.3,414.2,33.9,completed,2026-09-06T09:48:45.273661,2026-09-06T16:42:59.873103
8f9de936-fd1d-4bc5-baed-5b08b0ec4484,10f0f415-870f-4a74-97b4-8de611e8a837,3,18302a3a-1801-411a-8579-869b4ba4edff,69cc852b-0428-432f-9fd5-25c49064f57d,a30de39d-9e98-4258-b754-758c8da83902,285.8,402.9,46.0,completed,2026-09-06T16:42:59.873103,2026-09-06T23:25:53.601436
5b9030d3-f1f5-4c6e-a167-f75436e3e4e8,10f0f415-870f-4a74-97b4-8de611e8a837,4,0aa62c09-bc7a-4951-9708-4a86275ad8c6,a30de39d-9e98-4258-b754-758c8da83902,,90.0,146.5,36.3,completed,2026-09-06T23:25:53.601436,2026-09-07T01:52:23.746662
239ea161-9f1d-414a-8936-bbc471ca97cf,48f0ef8b-4635-4d6a-8db4-b6beb16657d0,0,fc6966be-098b-43a6-a653-1fa3b599e23e,,5dbdf32d-78de-4094-b415-861af0ca99a2,235.3,307.5,47.0,completed,2026-09-04T04:51:20.738568,2026-09-04T09:58:52.366648
39f588bd-5fb7-49d9-ad08-1a7994e46808,48f0ef8b-4635-4d6a-8db4-b6beb16657d0,1,894888f1-c248-403f-aca9-cddaac265db4,5dbdf32d-78de-4094-b415-861af0ca99a2,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,540.5,741.9,46.9,completed,2026-09-04T09:58:52.366648,2026-09-04T22:20:44.120945
d676aad4-21b4-4c51-bc5b-9884d3037d34,48f0ef8b-4635-4d6a-8db4-b6beb16657d0,2,0f6665ac-5ddd-43a7-a9a3-d15d46cfbc97,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,,207.7,355.1,31.4,completed,2026-09-04T22:20:44.120945,2026-09-05T04:15:49.411218
67c18e04-c0ac-4fab-b76a-9c8aa186f55d,3b5fd010-41a4-4f37-b5e8-420893b429f1,0,18302a3a-1801-411a-8579-869b4ba4edff,,,422.9,584.8,44.3,completed,2026-09-07T14:51:20.742046,2026-09-08T00:36:10.889557
fd7adc79-668c-404e-8d6a-8716852cc686,cb6ee2dc-957a-40cd-ada6-4fccc70af3c7,0,aecd6e72-018b-448f-a8dd-3e84d11fdeea,,,688.0,821.5,49.5,completed,2026-09-05T13:51:20.743933,2026-09-06T03:32:48.531290
fbaae53a-cb34-4c83-8d2a-5b8e425d31c1,95f48df6-b23c-4847-a6b7-7f88977bbe28,0,00d3503e-ffe5-4e26-84be-9007a8a81e4c,,,688.0,847.6,39.4,completed,2026-09-06T15:51:20.746231,2026-09-07T05:58:59.125229
cc8b5a44-5997-4508-8350-d268505606e2,d3a6f840-d473-463f-a585-56105c942a4a,0,3fc6f138-6045-4882-8a16-2692f69d4228,,,293.4,397.2,45.1,completed,2026-09-04T21:51:20.748413,2026-09-05T04:28:30.014529
fc3f8278-46ae-479e-9298-06e334c4a8db,0a8d53a5-5c0a-4a6e-9df9-721bb3aa5ea0,0,d265c88a-1052-4bc1-b426-bc9a3e77f666,,,505.8,583.8,51.7,completed,2026-09-07T03:51:20.750119,2026-09-07T13:35:10.895766
829592ce-4db0-430a-911d-a22157b81dd2,08b85715-18a7-4c79-8790-6d391ab6d7d7,0,ade5ec49-869b-47d3-b852-1a9ceedbe841,,a30de39d-9e98-4258-b754-758c8da83902,285.8,324.1,41.7,completed,2026-09-08T11:51:20.752011,2026-09-08T17:15:26.337012
3e95c7e6-c577-4956-9594-3db9308f81b1,08b85715-18a7-4c79-8790-6d391ab6d7d7,1,d265c88a-1052-4bc1-b426-bc9a3e77f666,a30de39d-9e98-4258-b754-758c8da83902,,90.0,140.9,39.9,completed,2026-09-08T17:15:26.337012,2026-09-08T19:36:22.749862
34b5a507-9e04-4e64-b9da-6a740c4f5ba7,d23af861-3603-4617-bf8d-fec14096a032,0,0eefecd2-5b8c-4f61-ae34-838b16b53659,,288de4cd-bf1a-4a25-847c-68865d138b36,500.0,503.3,49.5,completed,2026-09-06T19:51:20.754220,2026-09-07T04:14:37.941934
fa3a0f61-5197-4c3c-a080-b9174184ff29,d23af861-3603-4617-bf8d-fec14096a032,1,8462dc55-59d5-47f4-8209-5f47c6bf99ca,288de4cd-bf1a-4a25-847c-68865d138b36,faa81e93-f79d-4d3d-9240-87cdf9df3633,422.9,550.5,46.5,completed,2026-09-07T04:14:37.941934,2026-09-07T13:25:05.877911
82f16ba7-8d25-4a79-b9d6-767ff510b09f,d23af861-3603-4617-bf8d-fec14096a032,2,aecd6e72-018b-448f-a8dd-3e84d11fdeea,faa81e93-f79d-4d3d-9240-87cdf9df3633,2ddf4880-95a6-4875-857d-f1d095b7fc48,376.4,453.0,50.9,completed,2026-09-07T13:25:05.877911,2026-09-07T20:58:03.572753
30ec6e29-f998-4ea9-a496-3cf765828e24,d23af861-3603-4617-bf8d-fec14096a032,3,a2de8edd-b399-484f-8151-3a5ef1d893b0,2ddf4880-95a6-4875-857d-f1d095b7fc48,c2f4b9b4-48ee-4746-958f-6169ba532344,540.9,799.6,39.4,completed,2026-09-07T20:58:03.572753,2026-09-08T10:17:36.807827
36fc8cf4-fd0c-4cba-a0f0-5c1f04c5319e,d23af861-3603-4617-bf8d-fec14096a032,4,5a546a9f-4ddf-4c19-9b83-d659726fc137,c2f4b9b4-48ee-4746-958f-6169ba532344,,178.1,245.9,41.4,completed,2026-09-08T10:17:36.807827,2026-09-08T14:23:31.525366
137937db-3648-432f-b207-1dc38ff7883c,5e8b635b-15d0-4520-bb03-6626668ab34e,0,2d28751d-70ba-4487-82d5-095cea62b22f,,,505.8,881.5,34.6,completed,2026-09-06T01:51:20.761788,2026-09-06T16:32:51.030810
8dab31b0-1dc6-4f4b-99d0-b6afd12f788a,cbf66342-19c2-4daa-a99c-7776756790a5,0,6d65ee0b-0d87-4816-9b43-1e74af2b76bd,,288de4cd-bf1a-4a25-847c-68865d138b36,500.0,737.5,39.4,completed,2026-09-04T03:51:20.764240,2026-09-04T16:08:53.635847
df745c4b-1fad-4fe1-ae09-023746774ffc,cbf66342-19c2-4daa-a99c-7776756790a5,1,01d788c4-9b57-4add-abf0-739f958b4aa3,288de4cd-bf1a-4a25-847c-68865d138b36,faa81e93-f79d-4d3d-9240-87cdf9df3633,422.9,424.9,41.2,completed,2026-09-04T16:08:53.635847,2026-09-04T23:13:48.951990
6a1ff82c-7176-4d0f-8168-12e97fff7c5d,cbf66342-19c2-4daa-a99c-7776756790a5,2,8a6a00d5-73da-4ff5-9558-5f0841ca0cde,faa81e93-f79d-4d3d-9240-87cdf9df3633,,376.4,443.0,46.8,completed,2026-09-04T23:13:48.951990,2026-09-05T06:36:48.977916
e67a9137-e94e-49ad-8b20-2beab53cf738,d134c32c-594a-43f1-a807-fd3438e3ae42,0,00d3503e-ffe5-4e26-84be-9007a8a81e4c,,faa81e93-f79d-4d3d-9240-87cdf9df3633,688.0,874.2,43.6,completed,2026-09-08T22:51:20.768273,2026-09-09T13:25:34.891765
5f40ddc1-a6a8-41f3-9716-8e42aaebfe02,d134c32c-594a-43f1-a807-fd3438e3ae42,1,ade5ec49-869b-47d3-b852-1a9ceedbe841,faa81e93-f79d-4d3d-9240-87cdf9df3633,,970.1,1702.3,42.1,completed,2026-09-09T13:25:34.891765,2026-09-10T17:47:51.802048
c2c144e4-218d-440e-8cde-8a5b1283c986,dcdfa794-f51d-426e-9b91-6f3e390f893c,0,2d28751d-70ba-4487-82d5-095cea62b22f,,,688.0,1019.7,45.9,completed,2026-09-08T18:51:20.775189,2026-09-09T11:51:05.663772
1935d0ce-b420-4073-90d7-ab5faaf7f603,8c94bc27-e9d6-42aa-95df-16b615e2f722,0,9db88e80-6a44-4430-b307-494694355bcb,,faa81e93-f79d-4d3d-9240-87cdf9df3633,422.9,564.2,40.4,completed,2026-09-04T15:51:20.778344,2026-09-05T01:15:34.240064
be4bb3b6-e0d8-42c8-8b4c-7dd96c501ba8,8c94bc27-e9d6-42aa-95df-16b615e2f722,1,894888f1-c248-403f-aca9-cddaac265db4,faa81e93-f79d-4d3d-9240-87cdf9df3633,2ddf4880-95a6-4875-857d-f1d095b7fc48,376.4,747.3,30.9,completed,2026-09-05T01:15:34.240064,2026-09-05T13:42:50.881340
99681c8e-3826-4dbb-a77f-f77e695e4f4d,8c94bc27-e9d6-42aa-95df-16b615e2f722,2,7a135a62-fc87-4ff4-aa59-1019fc6df31e,2ddf4880-95a6-4875-857d-f1d095b7fc48,c2f4b9b4-48ee-4746-958f-6169ba532344,540.9,1652.3,22.4,completed,2026-09-05T13:42:50.881340,2026-09-06T17:15:06.939774
40879006-032c-4ee1-b887-ad08dcfae3bf,8c94bc27-e9d6-42aa-95df-16b615e2f722,3,7c1ae16d-496a-4d0f-b401-8ae3e76b86ab,c2f4b9b4-48ee-4746-958f-6169ba532344,,178.1,208.7,49.0,completed,2026-09-06T17:15:06.939774,2026-09-06T20:43:49.960654
da4f20fb-7409-4c71-882c-4d55c2a0524f,674420e8-caba-4dcf-a265-9cc8a6706087,0,0790fa20-df4f-43aa-b491-56eb44a3e0b6,,a30de39d-9e98-4258-b754-758c8da83902,90.0,142.7,38.0,completed,2026-09-04T08:51:20.786923,2026-09-04T11:14:03.326723
7ad12d41-c9fb-4c59-932d-c04e053f7f1c,674420e8-caba-4dcf-a265-9cc8a6706087,1,66e7f631-029c-4810-92a9-8026854edd3f,a30de39d-9e98-4258-b754-758c8da83902,69cc852b-0428-432f-9fd5-25c49064f57d,285.8,411.1,42.6,completed,2026-09-04T11:14:03.326723,2026-09-04T18:05:08.031099
